cc474385b779b0ee164754692a9d9c64f23d03c5	25ccdec378c88af51dff5c4f74b56aa8b5d32bac
735385abfce1dc2fb8fc56f698744dcf2f2d84d2	bd574472ae168740eab6886c6c2ab1cc7b719013
d321b3d60eb5050450e9d170b62356aebc1f1e65	6e9adbadea959968bf676d626e7992e766a3a39b
fd3e23167b8603cfa457ca055a37e0f297c31e6a	7c61a6e41bbca05fea7ea5ecf91137d4e4461358
d47b686ca3d99fa1be340d2318fbd287f41e7de4	4a465ca569391fa39799231abc292ba1f3b9c829
85bef616ae90445683b129d9b30d58a76d5c25bd	2c29bca2f7442501fad91c1fa67a58e0dac2c9f1
6572a0e9b97eb20f4f0cdb2e618c38c912899bba	e95bd340128412b14eb764ae10a936e92a0ea8df
e1295fc4fb09975133833efc667f6d1cfaff6c16	706f20ed3e76758289863fa918b4d0ad745af2bf
82b66dcbeacfd9acfda15a69d8162ce09c413a0e	9cfbd547790d2e3ded6298c043ab021098bcfb4e
be571a38dfe9b439000620edcb0358b5b769954d	c68d8dfd456f6bfe7eabb55a0dff8ba98ea624b7
8e88a471c87b4224d1e5b830b59eacfe86fb159b	8bb72acceb1f9808e15627c7186d71aaa2b90220
046ff8b3192a756562a807117b80518c3de4302e	41fef588f8b036d0c04e22f4f215b77041aa3982
5b1d845272d0a5b2be7bc702215109f21826a001	027314cf459d7d1e05389d5ed2e53c572fd24678
64cce622a6eb6bc27faf9b8b9b1de0960e33db47	b2f59084b5a30d83ee8012522e9b0c6ee1ef90fc
2f5b3eed6e2617836e60ba4eb9e7231535727b64	f45fd492118876c2e64fae906306604e6c9ebbd7
662f8dcbb5237edd80ad9a2973e2f713a9cbb92e	6da91456bf32c39c994b9da76f696901dbd976f8
b69906cd5b0e11b16bbc144707bdfb21d4a49aea	8124a183b1b2f859e9506a9cefe42db8639eafde
5ffcd67a962548faa695d627039b04375a81a586	2227d8110162212ec3d6ad69adf6905fe953b1a0
1c159a4e50db7140a515d5278296dc5e95bda70d	281d9e441de19f24495fad8b350be73e6680f13d
e4e0dad06cebccfb9c1e6b6b29c819a55a1783df	782946d931a876b1167540f5a03dca1cced17a59
2476991d262f7f388930aece0d731745f20dc1b3	29953460a0339be99314fb4d92d62a0ea1d197a4
fff195accd0adb488068d1525cace2bc452b383b	f2224a068aeb0692eb189fb905e08580b38ca154
d51a485749290604a866fcdb5ffe0e393c6df460	64e961cf85a5ef57fc3235d80e725086a08b3bd1
afa6155153b26a9088313e1672fbb06065550e79	c52e8fd58a9ea52dfe3b3390d3f3a05abae52e77
a1ef113cfb62c6931834eca3ae796591a9ce408e	6a5f9500d844aee7faaadf7f8f591a2fb00b7da5
edeadba1147d0f7c752d3d0da72d26d22d9c1d68	3340bee6819228190f00d82c3e13eb21cd6cff61
37b97cccf81ee2bc9fde09969df94261ab0fb94f	86104970c1cf41e09e9f9c891ebdfff8966da318
4f467142bd5b31d78a7356fac8f565d7dd902dc5	c28bb770991e450d37524aafea32a297ae82f578
be0ecf39541f647900e6b711b173261544a58c4d	3c8202e337de69c582cb8f55058f7f8c5832f7b9
36636e9bd7533041875fb15856485bbe51ab6c9c	5746aa8d79965691c840f9796cb83cec86401775
ffaf5052b71cd31b970ddbfbc0dee14c307ac183	12424407e434fe856d96c3df91f48fdc70877891
4056de890dd3ff7088ff7c7a9e5883cb867f3136	b11dd2095cb2b7194f2433dfe76f03e1729f3d0e
08d8f09ad1b6a0b87cfea86ea606307185f8bf5d	cb9b9123a3d9d0aa7bcace54a10da85b88e2d09d
14c3ef20755863e7ced3350fe823ccc017277ae3	ac37aea35a46bc161118b384cf79a8ab2c6781a7
2e20fbe6a8c0d1d018602259ca60defae357dfa4	34e283778d2ec8a23c901eec22615d16a8198e2d
95dbb62b03a42a0d6d27e34c181a4dc98695d578	ee9bd55a450902538f30c1bb08b20bb7afd5b1d6
7ea81b079d556896ec766fef2df3af618acb423d	784767b2a726cf973fcadee60907dafa3c1e2b7b
4520a6883bf9070af1851fc25da247aae6c21e7d	c07535b4737394563ef65f0fd8fcd3728b2dbbff
94b0b6e95d1959404ce8d7dea67877749f072588	ac893cf44d20e36825dc129e5095b88c40e88eeb
d887cfe61aada2dc924b2569b91c3e75c0760d06	c89b55a3f2fefab5ee25e866859cfc02f5317da1
b55df2506d5e304f8d2fb1632452b3e72eb2a061	ae167318b1a243f256f7273c280b84f654585344
afa3b4186fdccda3880ef7e7e2c097a325bc6ba2	d2b62bde31fda2dbfca71b32d2bede0f4b64add5
d7737e25c7e8550a566f262a5fb2b26466d22163	d581728ae912d0dae51cd0ceacf310ed3d788a98
afe1c90eb6022573481be0cfba5154e06ede9a5f	04d23b2b85ea3c94797274d78273c2b1b2f2555c
add0ff759eff63ad3d2274a4e656ea5810f74f2d	65f9d77856e71b1f2c77086ed7a058263b1ea5a3
7a4e95e6a2d1a06d7b4b173cc2ede1ef450d56fb	9567d2bd2ea8a5bec456914b54390436c34ee8c8
